CC,USN,sgpa
1EP,1EP16CS106,5.5
1EP,1EP16CS107,6.83
1EP,1EP16CS108,2.17
1EP,1EP16CS109,2.92
1EP,1EP16CS110,7.42
1EP,1EP16CS111,2.92
1EP,1EP16CS112,1
1EP,1EP16CS113,0
1EP,1EP16CS114,4.67
1EP,1EP16CS115,6.67
1EP,1EP16CS116,5.42
1EP,1EP16CS117,4.42
1EP,1EP16CS118,1.25
1EW,1EW16CS001,4.25
1EW,1EW16CS002,0
1EW,1EW16CS003,1.67
1EW,1EW16CS004,2.92
1EW,1EW16CS005,5.75
1EW,1EW16CS006,4
1EW,1EW16CS007,3.42
1EW,1EW16CS008,6.42
1EW,1EW16CS009,3.25
1EW,1EW16CS010,8
1EW,1EW16CS011,8
1EW,1EW16CS012,7.42
1EW,1EW16CS013,3.5
1EW,1EW16CS014,6.25
1EW,1EW16CS015,1
1EW,1EW16CS016,3.58
1EW,1EW16CS017,7.33
1EW,1EW16CS018,4.83
1EW,1EW16CS019,8.58
1EW,1EW16CS020,5.58
1EW,1EW16CS021,4.33
1EW,1EW16CS022,6.67
1EW,1EW16CS023,6.33
1EW,1EW16CS024,0.58
1EW,1EW16CS025,7.83
1EW,1EW16CS026,8.42
1EW,1EW16CS027,5.42
1EW,1EW16CS028,4.5
1EW,1EW16CS029,3.25
1EW,1EW16CS030,6.5
1EW,1EW16CS031,2
1EW,1EW16CS032,7.58
1EW,1EW16CS033,6
1EW,1EW16CS034,5.75
1EW,1EW16CS035,3.5
1EW,1EW16CS036,6.83
1EW,1EW16CS037,8.33
1EW,1EW16CS038,4.17
1EW,1EW16CS039,6.33
1EW,1EW16CS040,4
1EW,1EW16CS041,6.58
1EW,1EW16CS042,2.33
1EW,1EW16CS043,7.5
1EW,1EW16CS044,4.17
1EW,1EW16CS045,6.75
1EW,1EW16CS046,1.5
1EW,1EW16CS047,6.33
1EW,1EW16CS048,4.33
1EW,1EW16CS049,2.33
1EW,1EW16CS050,8
1EW,1EW16CS051,8.25
1EW,1EW16CS052,2.5
1EW,1EW16CS053,0
1EW,1EW16CS054,6.25
1EW,1EW16CS055,0.67
1EW,1EW16CS056,7
1EW,1EW16CS057,4
1EW,1EW16CS058,5.25
1EW,1EW16CS059,7.67
1EW,1EW16CS060,8.58
1EW,1EW16CS061,5.92
1EW,1EW16CS062,7.83
1EW,1EW16CS063,3
1EW,1EW16CS064,6.08
1EW,1EW16CS065,1.92
1EW,1EW16CS066,8.42
1EW,1EW16CS067,1.92
1EW,1EW16CS068,3.08
1EW,1EW16CS069,8.58
1EW,1EW16CS070,6.33
1EW,1EW16CS071,1
1EW,1EW16CS072,1.67
1EW,1EW16CS073,5.83
1EW,1EW16CS074,7.92
1EW,1EW16CS075,5.25
1EW,1EW16CS076,6.67
1EW,1EW16CS077,4.42
1EW,1EW16CS078,7.67
1EW,1EW16CS079,4.17
1EW,1EW16CS080,7.5
1EW,1EW16CS081,6.5
1EW,1EW16CS082,3.25
1EW,1EW16CS083,0.5
1EW,1EW16CS084,2.33
1EW,1EW16CS085,5.5
1EW,1EW16CS087,5.25
1EW,1EW16CS088,4.92
1EW,1EW16CS090,5.33
1EW,1EW16CS091,3
1EW,1EW16CS092,7
1EW,1EW16CS093,3.83
1EW,1EW16CS094,6.25
1EW,1EW16CS095,8.75
1EW,1EW16CS096,2.08
1EW,1EW16CS097,3
1EW,1EW16CS098,7
1EW,1EW16CS099,5.75
1EW,1EW16CS100,7.83
1EW,1EW16CS101,3.33
1EW,1EW16CS103,4.92
1EW,1EW16CS104,2.42
1EW,1EW16CS105,7.92
1EW,1EW16CS106,8.5
1EW,1EW16CS107,5.08
1EW,1EW16CS108,1.67
1EW,1EW16CS109,7.67
1EW,1EW16CS110,0.58
1EW,1EW16CS111,5.25
1EW,1EW16CS112,6.17
1EW,1EW16CS113,7.08
1EW,1EW16CS114,4.75
1EW,1EW16CS115,8.5
1EW,1EW16CS116,7.92
1EW,1EW16CS117,8.75
1EW,1EW16CS118,3.5
1EW,1EW16CS119,4.08
1EW,1EW16CS120,6.42
1EW,1EW16CS121,5.08
1EW,1EW16CS122,6.08
1EW,1EW16CS123,5
1EW,1EW16CS124,8.17
1EW,1EW16CS125,7.25
1EW,1EW16CS126,6.33
1EW,1EW16CS127,3.08
1EW,1EW16CS128,7.75
1EW,1EW16CS129,3.17
1EW,1EW16CS130,3.17
1EW,1EW16CS131,7
1EW,1EW16CS132,7.42
1EW,1EW16CS133,0.42
1EW,1EW16CS134,6.67
1EW,1EW16CS135,4.92
1EW,1EW16CS136,4.92
1EW,1EW16CS137,8.75
1EW,1EW16CS138,7.25
1EW,1EW16CS139,5.25
1EW,1EW16CS140,4.75
1EW,1EW16CS141,2.33
1EW,1EW16CS142,1.08
1EW,1EW16CS143,1.83
1EW,1EW16CS144,7.42
1EW,1EW16CS145,0.58
1EW,1EW16CS146,7.08
1EW,1EW16CS147,6.25
1EW,1EW16CS148,8.42
1EW,1EW16CS149,4
1EW,1EW16CS150,3.67
1EW,1EW16CS151,8.58
1EW,1EW16CS152,7.83
1EW,1EW16CS153,7.42
1EW,1EW16CS154,6.33
1EW,1EW16CS155,5.75
1EW,1EW16CS156,6.75
1EW,1EW16CS157,1.5
1EW,1EW16CS158,7.75
1EW,1EW16CS159,7.58
1EW,1EW16CS160,5.33
1EW,1EW16CS161,3.42
1EW,1EW16CS162,5.83
1EW,1EW16CS163,7.25
1EW,1EW16CS164,3.5
1EW,1EW16CS165,6.67
1EW,1EW16CS166,7.83
1EW,1EW16CS167,5.67
1EW,1EW16CS168,5
1EW,1EW16CS169,7.58
1EW,1EW16CS170,8.67
1EW,1EW16CS171,3.33
1EW,1EW16CS172,5
1EW,1EW16CS173,7.17
1EW,1EW16CS174,7.17
1EW,1EW16CS175,6.83
1EW,1EW16CS176,4.67
1EW,1EW16CS177,8.33
1EW,1EW16CS178,5.58
1EW,1EW16CS179,3.33
1EW,1EW16CS180,4.67
1EW,1EW16CS182,8.58
1EW,1EW16CS183,5.83
1EW,1EW16CS184,3.33
1EW,1EW16CS185,6.83
1GA,1GA16CS001,7.67
1GA,1GA16CS002,8.08
1GA,1GA16CS003,8.67
1GA,1GA16CS004,2
1GA,1GA16CS005,7.75
1GA,1GA16CS006,7.17
1GA,1GA16CS007,6.17
1GA,1GA16CS008,2.33
1GA,1GA16CS010,4.75
1GA,1GA16CS011,5.42
1GA,1GA16CS012,7.42
1GA,1GA16CS013,4.42
1GA,1GA16CS014,7
1GA,1GA16CS015,8.58
1GA,1GA16CS016,4.17
1GA,1GA16CS017,7.83
1GA,1GA16CS018,5.75
1GA,1GA16CS019,8.08
1GA,1GA16CS020,8.67
1GA,1GA16CS021,9.42
1GA,1GA16CS022,7.58
1GA,1GA16CS023,6
1GA,1GA16CS024,9.25
1GA,1GA16CS025,7.92
1GA,1GA16CS026,7.33
1GA,1GA16CS027,8.83
1GA,1GA16CS028,7.25
1GA,1GA16CS029,6.75
1GA,1GA16CS030,8.67
1GA,1GA16CS031,7.83
1GA,1GA16CS032,8.75
1GA,1GA16CS033,7
1GA,1GA16CS034,7.25
1GA,1GA16CS035,5
1GA,1GA16CS036,7.58
1GA,1GA16CS037,7.58
1GA,1GA16CS038,9.42
1GA,1GA16CS039,8.42
1GA,1GA16CS040,7
1GA,1GA16CS041,6.67
1GA,1GA16CS042,3.08
1GA,1GA16CS043,5.67
1GA,1GA16CS044,4.25
1GA,1GA16CS045,7
1GA,1GA16CS046,7.17
1GA,1GA16CS047,7.75
1GA,1GA16CS048,3
1GA,1GA16CS049,6.83
1GA,1GA16CS050,6.25
1GA,1GA16CS051,3
1GA,1GA16CS052,3
1GA,1GA16CS053,7.58
1GA,1GA16CS054,8.67
1GA,1GA16CS055,7.33
1GA,1GA16CS056,2.17
1GA,1GA16CS057,4
1GA,1GA16CS058,7.42
1GA,1GA16CS059,8.25
1GA,1GA16CS060,6.33
1GA,1GA16CS061,8.25
1GA,1GA16CS062,9.17
1GA,1GA16CS063,7.5
1GA,1GA16CS064,2.33
1GA,1GA16CS065,7.08
1GA,1GA16CS066,9.17
1GA,1GA16CS067,8.83
1GA,1GA16CS068,5.25
1GA,1GA16CS069,7
1GA,1GA16CS070,8
1GA,1GA16CS071,6.75
1GA,1GA16CS072,8.5
1GA,1GA16CS073,7.25
1GA,1GA16CS074,3
1GA,1GA16CS075,0.75
1GA,1GA16CS076,4.67
1GA,1GA16CS077,6.08
1GA,1GA16CS078,4.67
1GA,1GA16CS079,6.83
1GA,1GA16CS080,8
1GA,1GA16CS081,4.08
1GA,1GA16CS082,7.83
1GA,1GA16CS083,3.08
1GA,1GA16CS084,7.5
1GA,1GA16CS085,5.25
1GA,1GA16CS086,8
1GA,1GA16CS087,8.17
1GA,1GA16CS088,7.83
1GA,1GA16CS089,8.83
1GA,1GA16CS090,8.67
1GA,1GA16CS091,8.67
1GA,1GA16CS092,8
1GA,1GA16CS093,1.25
1GA,1GA16CS094,4.75
1GA,1GA16CS095,7.42
1GA,1GA16CS096,7.58
1GA,1GA16CS097,5.75
1GA,1GA16CS098,7.92
1GA,1GA16CS099,7.83
1GA,1GA16CS100,7.17
1GA,1GA16CS101,8.17
1GA,1GA16CS102,6.83
1GA,1GA16CS103,6.83
1GA,1GA16CS104,7.33
1GA,1GA16CS105,2.75
1GA,1GA16CS106,7.42
1GA,1GA16CS107,9.17
1GA,1GA16CS108,6.58
1GA,1GA16CS109,1.42
1GA,1GA16CS110,7
1GA,1GA16CS111,9.08
1GA,1GA16CS112,7.17
1GA,1GA16CS113,7.33
1GA,1GA16CS114,8.5
1GA,1GA16CS115,7.58
1GA,1GA16CS116,6.83
1GA,1GA16CS117,8
1GA,1GA16CS118,4.42
1GA,1GA16CS119,7.75
1GA,1GA16CS120,9.5
1GA,1GA16CS121,4.58
1GA,1GA16CS122,8.67
1GA,1GA16CS123,8.08
1GA,1GA16CS124,8.33
1GA,1GA16CS125,4.75
1GA,1GA16CS126,7.75
1GA,1GA16CS127,5.25
1GA,1GA16CS128,8
1GA,1GA16CS129,7.5
1GA,1GA16CS130,3.33
1GA,1GA16CS131,6.83
1GA,1GA16CS132,8.5
1GA,1GA16CS133,4
1GA,1GA16CS134,3.17
1GA,1GA16CS135,7.83
1GA,1GA16CS136,6.92
1GA,1GA16CS137,4.5
1GA,1GA16CS138,8
1GA,1GA16CS139,8.5
1GA,1GA16CS140,6.33
1GA,1GA16CS141,5.17
1GA,1GA16CS142,3.33
1GA,1GA16CS143,4.25
1GA,1GA16CS144,1.33
1GA,1GA16CS145,7.17
1GA,1GA16CS146,7.58
1GA,1GA16CS147,4.25
1GA,1GA16CS148,6.67
1GA,1GA16CS149,3.42
1GA,1GA16CS150,8.67
1GA,1GA16CS151,4.58
1GA,1GA16CS152,5.08
1GA,1GA16CS153,8.33
1GA,1GA16CS154,6.92
1GA,1GA16CS155,8.58
1GA,1GA16CS156,5.75
1GA,1GA16CS157,6
1GA,1GA16CS158,6.25
1GA,1GA16CS159,8.25
1GA,1GA16CS160,3.5
1GA,1GA16CS161,7.42
1GA,1GA16CS162,8.67
1GA,1GA16CS163,7.08
1GA,1GA16CS164,5.58
1GA,1GA16CS165,7.42
1GA,1GA16CS166,8.42
1GA,1GA16CS167,9.08
1GA,1GA16CS168,9.08
1GA,1GA16CS169,3
1GA,1GA16CS170,6.33
1GA,1GA16CS171,6
1GA,1GA16CS172,7.92
1GA,1GA16CS173,6.58
1GA,1GA16CS174,8.92
1GA,1GA16CS175,3.5
1GA,1GA16CS176,8.58
1GA,1GA16CS177,6.75
1GA,1GA16CS178,6.92
1GA,1GA16CS179,7.08
1GA,1GA16CS180,3.08
1GA,1GA16CS181,8.25
1GA,1GA16CS182,7.58
1GA,1GA16CS183,5.67
1GA,1GA16CS184,8.08
1GA,1GA16CS185,8.58
1GA,1GA16CS186,7.67
1GC,1GC16CS001,6.08
1GC,1GC16CS002,7.25
1GC,1GC16CS003,7.67
1GC,1GC16CS004,6.17
1GC,1GC16CS005,7.17
1GC,1GC16CS006,8.17
1GC,1GC16CS007,5.92
1GC,1GC16CS008,5.83
1GC,1GC16CS009,4.33
1GC,1GC16CS010,2.17
1GC,1GC16CS011,7.83
1GC,1GC16CS012,6.33
1GC,1GC16CS013,8.33
1GC,1GC16CS014,6.25
1GC,1GC16CS015,4.08
1GC,1GC16CS016,9.33
1GC,1GC16CS017,2.75
1GC,1GC16CS018,3.33
1GC,1GC16CS019,5
1GC,1GC16CS020,6.25
1GC,1GC16CS021,7.67
1GC,1GC16CS022,5.92
1GC,1GC16CS023,7.67
1GC,1GC16CS024,6.5
1GC,1GC16CS025,7.25
1GC,1GC16CS026,6.83
1GC,1GC16CS027,1.17
1GC,1GC16CS028,7.17
1GC,1GC16CS029,6.25
1GC,1GC16CS030,1.33
1GC,1GC16CS031,6.25
1GC,1GC16CS032,6.58
1GC,1GC16CS033,4
1GC,1GC16CS034,6.67
1GC,1GC16CS035,4.17
1GC,1GC16CS036,7.5
1GC,1GC16CS037,7.08
1GC,1GC16CS038,4
1GC,1GC16CS039,5.25
1GC,1GC16CS040,1.25
1GC,1GC16CS041,1.33
1GC,1GC16CS042,1.17
1GC,1GC16CS043,6.58
1GC,1GC16CS044,1.92
1GC,1GC16CS045,1.33
1GC,1GC16CS046,5.83
1GC,1GC16CS047,5.92
1GC,1GC16CS048,3.67
1GC,1GC16CS049,7.17
1GC,1GC16CS050,6.08
1GC,1GC16CS051,1.17
1GC,1GC16CS052,8.42
1GC,1GC16CS053,6.92
1GC,1GC16CS055,7
1GC,1GC16CS056,4.25
1GC,1GC16CS057,3.08
1GC,1GC16CS058,7.42
1GC,1GC16CS059,6.42
1GC,1GC16CS060,6.75
1GC,1GC16CS061,1.17
1GC,1GC16CS062,5.5
1GC,1GC16CS063,5.58
1GC,1GC16CS064,2.67
1GC,1GC16CS065,5.75
1GC,1GC16CS066,6
1GC,1GC16CS067,6.33
1GC,1GC16CS068,7.25
1GC,1GC16CS069,1.5
1GC,1GC16CS070,5.42
1GC,1GC16CS071,6.5
1GD,1GD16CS001,8.5
1GD,1GD16CS002,7
1GD,1GD16CS003,6.83
1GD,1GD16CS004,7.33
1GD,1GD16CS005,7.75
1GD,1GD16CS006,7.92
1GD,1GD16CS007,8.33
1GD,1GD16CS008,8.25
1GD,1GD16CS009,5.92
1GD,1GD16CS010,8.33
1GD,1GD16CS011,6.25
1GD,1GD16CS012,8.17
1GD,1GD16CS014,6.92
1GD,1GD16CS015,7.5
1GD,1GD16CS016,5.33
1GD,1GD16CS017,7.75
1GD,1GD16CS018,3.33
1GD,1GD16CS019,6.67
1GD,1GD16CS020,6.83
1GD,1GD16CS021,4.42
1GD,1GD16CS022,5.75
1GD,1GD16CS023,6.08
1GD,1GD16CS024,4.58
1GD,1GD16CS025,8
1GD,1GD16CS026,5.75
1GD,1GD16CS027,2.25
1GD,1GD16CS028,7.42
1GD,1GD16CS029,7.42
1GD,1GD16CS030,7.83
1GD,1GD16CS031,9
1GD,1GD16CS032,7.42
1GD,1GD16CS033,7.92
1GD,1GD16CS034,5.25
1GD,1GD16CS035,9
1GD,1GD16CS036,8.83
1GD,1GD16CS037,7.25
1GD,1GD16CS038,5.17
1GD,1GD16CS039,7
1GD,1GD16CS040,7.25
1GD,1GD16CS041,2.58
1GD,1GD16CS042,7.67
1GD,1GD16CS043,2.08
1GD,1GD16CS044,3.75
1GD,1GD16CS045,8
1GD,1GD16CS046,6.42
1GD,1GD16CS047,6.83
1GD,1GD16CS048,6.83
1GD,1GD16CS049,5.33
1GD,1GD16CS050,7.5
1GD,1GD16CS051,7.75
1GD,1GD16CS052,7.92
1GD,1GD16CS053,7
1GD,1GD16CS054,6.5
1GD,1GD16CS055,4.42
1GD,1GD16CS056,8.42
1GD,1GD16CS057,4
1GD,1GD16CS058,5.42
1GG,1GG16CS001,5.92
1GG,1GG16CS002,5.25
1GG,1GG16CS003,3.08
1GG,1GG16CS004,2.5
1GG,1GG16CS005,4.67
1GG,1GG16CS006,0.75
1GG,1GG16CS007,4.17
1GG,1GG16CS008,2
1GG,1GG16CS009,2
1GG,1GG16CS010,5.25
1GG,1GG16CS011,6.42
1GG,1GG16CS012,7.33
1GG,1GG16CS013,6.67
1GG,1GG16CS014,6
1GG,1GG16CS015,2.92
1GG,1GG16CS016,7
1GG,1GG16CS017,6
1GG,1GG16CS018,6.75
1GG,1GG16CS019,2.17
1GG,1GG16CS020,4.25
1GG,1GG16CS021,4.83
1GG,1GG16CS022,6.83
1GG,1GG16CS023,6.67
1GG,1GG16CS024,6.33
1GG,1GG16CS025,5.58
1GG,1GG16CS026,4.25
1GG,1GG16CS027,5.67
1GG,1GG16CS028,6.67
1GG,1GG16CS029,2.83
1GG,1GG16CS030,4.08
1GG,1GG16CS031,2.5
1GG,1GG16CS032,4.08
1GG,1GG16CS033,2.67
1GG,1GG16CS034,5.33
1GG,1GG16CS035,3.92
1GG,1GG16CS036,6.42
1GG,1GG16CS037,7.83
1GG,1GG16CS038,6.08
1GG,1GG16CS039,3.5
1GG,1GG16CS040,4.75
1GG,1GG16CS041,6.33
1GG,1GG16CS042,1.25
1GG,1GG16CS043,2.67
1GG,1GG16CS044,6.92
1GG,1GG16CS045,6.42
1GG,1GG16CS046,4.25
1GV,1GV16CS001,5.5
1GV,1GV16CS002,6
1GV,1GV16CS003,2.67
1GV,1GV16CS004,5.67
1GV,1GV16CS005,1.83
1GV,1GV16CS006,1.17
1GV,1GV16CS007,6.67
1GV,1GV16CS008,6.08
1GV,1GV16CS009,6.75
1GV,1GV16CS010,4.92
1GV,1GV16CS011,0.75
1GV,1GV16CS012,6.67
1GV,1GV16CS013,2.83
1GV,1GV16CS014,7.58
1GV,1GV16CS015,8.08
1GV,1GV16CS016,5.58
1GV,1GV16CS017,2.08
1GV,1GV16CS018,1.92
1GV,1GV16CS019,5.33
1GV,1GV16CS020,5.58
1GV,1GV16CS021,3.17
1GV,1GV16CS022,7
1GV,1GV16CS023,4.42
1GV,1GV16CS024,6.58
1GV,1GV16CS025,0.58
1GV,1GV16CS026,6.83
1GV,1GV16CS027,5.42
1GV,1GV16CS028,7.17
1GV,1GV16CS029,1.92
1GV,1GV16CS030,4.58
1GV,1GV16CS031,4.08
1GV,1GV16CS032,1.17
1GV,1GV16CS033,1.08
1GV,1GV16CS034,7.25
1GV,1GV16CS035,5.83
1GV,1GV16CS036,1.75
1GV,1GV16CS037,1.92
1GV,1GV16CS038,5.67
1GV,1GV16CS039,3.67
1GV,1GV16CS040,8.25
1GV,1GV16CS041,1.17
1GV,1GV16CS042,6.92
1GV,1GV16CS043,1.67
1GV,1GV16CS044,0.83
1GV,1GV16CS045,0.5
1GV,1GV16CS046,6
1GV,1GV16CS047,2.58
1GV,1GV16CS048,5.5
1GV,1GV16CS049,4.92
1GV,1GV16CS050,4.58
1GV,1GV16CS051,7.17
1GV,1GV16CS052,0.5
1GV,1GV16CS053,6.17
1GV,1GV16CS054,4.67
1GV,1GV16CS055,1
1GV,1GV16CS056,7
1GV,1GV16CS057,3.33
1GV,1GV16CS058,2.17
1GV,1GV16CS059,1.25
1GV,1GV16CS060,5
1GV,1GV16CS061,9
1GV,1GV16CS062,1.75
1GV,1GV16CS063,2.42
1GV,1GV16CS064,9.25
1GV,1GV16CS065,7.17
1GV,1GV16CS066,4.67
1GV,1GV16CS067,4.67
1GV,1GV16CS068,0.92
1GV,1GV16CS069,6.33
1GV,1GV16CS070,3
1GV,1GV16CS072,2.5
1GV,1GV16CS073,4.25
1GV,1GV16CS074,1.75
1GV,1GV16CS075,8.92
1GV,1GV16CS076,4
1GV,1GV16CS077,5.42
1GV,1GV16CS078,2.33
1GV,1GV16CS079,1.58
1GV,1GV16CS080,0
1GV,1GV16CS081,2.75
1GV,1GV16CS083,2.58
1GV,1GV16CS085,3.58
1HK,1HK16CS001,3.08
1HK,1HK16CS002,3.25
1HK,1HK16CS003,8.25
1HK,1HK16CS004,2.17
1HK,1HK16CS005,2.08
1HK,1HK16CS006,1.33
1HK,1HK16CS007,3.08
1HK,1HK16CS008,7.92
1HK,1HK16CS009,5
1HK,1HK16CS010,6.75
1HK,1HK16CS011,6.33
1HK,1HK16CS012,1.25
1HK,1HK16CS013,2.08
1HK,1HK16CS014,7.08
1HK,1HK16CS015,6.33
1HK,1HK16CS016,1.25
1HK,1HK16CS017,3.67
1HK,1HK16CS018,1.75
1HK,1HK16CS019,5.83
1HK,1HK16CS020,4.83
1HK,1HK16CS021,6.67
1HK,1HK16CS022,1.08
1HK,1HK16CS023,7.42
1HK,1HK16CS024,4.17
1HK,1HK16CS025,7.92
1HK,1HK16CS026,5.5
1HK,1HK16CS027,5.75
1HK,1HK16CS028,8.42
1HK,1HK16CS029,5.58
1HK,1HK16CS030,8.92
1HK,1HK16CS031,6.33
1HK,1HK16CS032,3.25
1HK,1HK16CS033,1.08
1HK,1HK16CS034,6.25
1HK,1HK16CS035,6.5
1HK,1HK16CS036,7.92
1HK,1HK16CS037,2.33
1HK,1HK16CS038,7.25
1HK,1HK16CS039,8.75
1HK,1HK16CS040,6.08
1HK,1HK16CS041,6
1HK,1HK16CS042,4.58
1HK,1HK16CS043,4.5
1HK,1HK16CS044,7.58
1HK,1HK16CS045,3.33
1HK,1HK16CS046,4.67
1HK,1HK16CS047,8.58
1HK,1HK16CS048,3.33
1HK,1HK16CS049,5.42
1HK,1HK16CS050,7.83
1HK,1HK16CS051,3.92
1HK,1HK16CS052,1.83
1HK,1HK16CS053,7.92
1HK,1HK16CS054,7
1HK,1HK16CS055,4.08
1HK,1HK16CS056,2
1HK,1HK16CS057,7.17
1HK,1HK16CS058,8.58
1HK,1HK16CS059,5.75
1HK,1HK16CS060,2.67
1HK,1HK16CS061,5.92
1HK,1HK16CS062,5.5
1HK,1HK16CS063,4.58
1HK,1HK16CS064,7.42
1HK,1HK16CS065,4.5
1HK,1HK16CS066,2.08
1HK,1HK16CS067,8.33
1HK,1HK16CS068,7.92
1HK,1HK16CS069,7.92
1HK,1HK16CS070,9.08
1HK,1HK16CS071,7.25
1HK,1HK16CS072,1.17
1HK,1HK16CS073,1.42
1HK,1HK16CS074,3.08
1HK,1HK16CS075,5.83
1HK,1HK16CS076,2.42
1HK,1HK16CS077,5.42
1HK,1HK16CS078,3.25
1HK,1HK16CS079,2.17
1HK,1HK16CS080,8.42
1HK,1HK16CS081,6.33
1HK,1HK16CS082,2.92
1HK,1HK16CS083,6.33
1HK,1HK16CS084,0.92
1HK,1HK16CS085,2.25
1HK,1HK16CS086,2.83
1HK,1HK16CS087,6.83
1HK,1HK16CS088,2.67
1HK,1HK16CS089,3
1HK,1HK16CS090,5.42
1HK,1HK16CS091,5.75
1HK,1HK16CS092,4.33
1HK,1HK16CS093,7
1HK,1HK16CS094,2.5
1HK,1HK16CS095,3.33
1HK,1HK16CS096,1.25
1HK,1HK16CS097,7.67
1HK,1HK16CS098,4.5
1HK,1HK16CS099,3.83
1HK,1HK16CS100,7.75
1HK,1HK16CS101,9.33
1HK,1HK16CS102,5.75
1HK,1HK16CS103,6.67
1HK,1HK16CS104,2.5
1HK,1HK16CS105,8.08
1HK,1HK16CS106,4.92
1HK,1HK16CS107,3.33
1HK,1HK16CS108,7.92
1HK,1HK16CS109,6.42
1HK,1HK16CS110,7
1HK,1HK16CS111,1.67
1HK,1HK16CS112,7.25
1HK,1HK16CS113,6.17
1HK,1HK16CS114,3.42
1HK,1HK16CS115,4.75
1HK,1HK16CS116,2.33
1HK,1HK16CS117,2.17
1HK,1HK16CS118,6.25
1HK,1HK16CS119,2.42
1HK,1HK16CS120,3.67
1HK,1HK16CS121,6
1HK,1HK16CS122,1.75
1HK,1HK16CS123,2.83
1HK,1HK16CS124,2.92
1HK,1HK16CS125,8.58
1HK,1HK16CS126,7.42
1HK,1HK16CS127,2.08
1HK,1HK16CS128,3.25
1HK,1HK16CS129,8.67
1HK,1HK16CS130,6.42
1HK,1HK16CS131,7.83
1HK,1HK16CS132,2
1HK,1HK16CS133,3.25
1HK,1HK16CS134,7.33
1HK,1HK16CS135,5.58
1HK,1HK16CS136,8.08
1HK,1HK16CS137,6.5
1HK,1HK16CS138,2.42
1HK,1HK16CS139,8.25
1HK,1HK16CS140,7.58
1HK,1HK16CS141,7.5
1HK,1HK16CS142,5.08
1HK,1HK16CS143,2
1HK,1HK16CS144,7.33
1HK,1HK16CS145,7.33
1HK,1HK16CS146,7.33
1HK,1HK16CS147,4.75
1HK,1HK16CS148,7.75
1HK,1HK16CS149,7.08
1HK,1HK16CS150,2.25
1HK,1HK16CS151,5.75
1HK,1HK16CS152,7.25
1HK,1HK16CS153,5.92
1HK,1HK16CS154,4.42
1HK,1HK16CS155,4.83
1HK,1HK16CS156,8.08
1HK,1HK16CS157,1
1HK,1HK16CS158,4.5
1HK,1HK16CS159,6.33
1HK,1HK16CS160,4.75
1HK,1HK16CS161,7.5
1HK,1HK16CS162,3.42
1HK,1HK16CS163,7.08
1HK,1HK16CS164,7.75
1HK,1HK16CS165,2.17
1HK,1HK16CS166,6
1HK,1HK16CS167,3.67
1HK,1HK16CS168,6.25
1HK,1HK16CS169,6.17
1HK,1HK16CS170,8
1HK,1HK16CS171,5.83
1HK,1HK16CS172,6.42
1HK,1HK16CS173,7.58
1HK,1HK16CS174,3.33
1HK,1HK16CS175,8.58
1HK,1HK16CS176,5.83
1HK,1HK16CS177,4.42
1HK,1HK16CS178,7.58
1HK,1HK16CS181,1.5
1HK,1HK16CS183,4
1HK,1HK16CS184,5
1HM,1HM16CS001,1.92
1HM,1HM16CS002,2.33
1HM,1HM16CS003,5.5
1HM,1HM16CS004,4.17
1HM,1HM16CS005,1.25
1HM,1HM16CS006,4.08
1HM,1HM16CS007,3.83
1HM,1HM16CS008,1.25
1HM,1HM16CS009,1.33
1HM,1HM16CS010,2.17
1HM,1HM16CS011,4.17
1HM,1HM16CS012,4.58
1HM,1HM16CS013,2
1HM,1HM16CS014,7.17
1HM,1HM16CS015,8
1HM,1HM16CS016,6.33
1HM,1HM16CS017,6.5
1HM,1HM16CS018,6.33
1HM,1HM16CS019,6.08
1HM,1HM16CS020,2.83
1HM,1HM16CS021,1.33
1HM,1HM16CS022,4.67
1HM,1HM16CS023,7.33
1HM,1HM16CS024,5.83
1HM,1HM16CS025,1.92
1HM,1HM16CS026,6.5
1HM,1HM16CS027,3.42
1HM,1HM16CS028,7.42
1HM,1HM16CS029,5.42
1HM,1HM16CS030,5
1HM,1HM16CS031,7.25
1HM,1HM16CS032,6.42
1HM,1HM16CS033,4.08
1HM,1HM16CS034,2.08
1HM,1HM16CS035,2.75
1HM,1HM16CS036,4
1HM,1HM16CS037,1.92
1HM,1HM16CS038,4.67
1HM,1HM16CS039,4.83
1HM,1HM16CS040,5.25
1HS,1HS16CS001,3.25
1HS,1HS16CS002,4.75
1HS,1HS16CS003,5.17
1HS,1HS16CS004,6.75
1HS,1HS16CS005,3.75
1HS,1HS16CS006,2
1HS,1HS16CS007,8.5
1HS,1HS16CS008,2.25
1HS,1HS16CS009,0
1HS,1HS16CS010,1.92
1HS,1HS16CS011,4.67
1HS,1HS16CS012,7.5
1IC,1IC16CS001,6.75
1IC,1IC16CS002,6.75
1IC,1IC16CS003,5.5
1IC,1IC16CS004,7.67
1IC,1IC16CS005,1.42
1IC,1IC16CS006,2.83
1IC,1IC16CS007,1.33
1IC,1IC16CS008,7
1IC,1IC16CS009,2.17
1IC,1IC16CS010,6.08
1IC,1IC16CS011,5.42
1IC,1IC16CS012,5.5
1IC,1IC16CS013,2.25
1IC,1IC16CS014,5.5
1IC,1IC16CS015,2.92
1IC,1IC16CS016,6.08
1IC,1IC16CS017,3.58
1IC,1IC16CS018,5.83
1IC,1IC16CS019,6.42
